SKU,Brand_Desc,Product_Category,Date range,Ranking (By net sales),Net Sales,Net Sales Items,Transaction,ATV,ASP,Net Sales Contribution,Net Sales Items Contribution,Brand
1128556,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1125,1064.2,1,1,1064.2,1064.2,0.000241,0.000034,PROP
1096405,DR.PONG,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1126,1063.52,3,1,1063.52,354.506667,0.00024,0.000101,PROP
1101424,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1127,1060.75,5,4,265.1875,212.15,0.00024,0.000168,PROP
2729890,Pantene,Haircare,"Jan 01, 2026 - Jan 31, 2026",1128,1059.84,12,9,117.76,88.32,0.00024,0.000404,PROP
0022232,CONCOR,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1129,1059.8,9,4,264.95,117.755556,0.00024,0.000303,PROP
2491746,Biore,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1130,1054.2,6,5,210.84,175.7,0.000238,0.000202,PROP
1085331,Dove,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1131,1054.19,15,12,87.849167,70.279333,0.000238,0.000505,PROP
1112029,Medinova,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1132,1051.4,5,2,525.7,210.28,0.000238,0.000168,PROP
1072549,WELCARE,First Aid,"Jan 01, 2026 - Jan 31, 2026",1133,1051.38,9,9,116.82,116.82,0.000238,0.000303,PROP
1123558,COXIUM,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1134,1048.6,3,1,1048.6,349.533333,0.000237,0.000101,PROP
0135031,Others,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1135,1046.72,8,3,348.906667,130.84,0.000237,0.000269,PROP
0119005,Celebrex,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1135,1046.72,2,2,523.36,523.36,0.000237,0.000067,PROP
2362627,BOOTS FIRST AID,First Aid,"Jan 01, 2026 - Jan 31, 2026",1137,1046.2,19,16,65.3875,55.063158,0.000236,0.00064,BOOTS
2345944,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1138,1045.5,11,9,116.166667,95.045455,0.000236,0.000371,PROP
2174294,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1139,1042.99,4,3,347.663333,260.7475,0.000236,0.000135,BOOTS
2770386,Ammeltz,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1140,1040.19,7,4,260.0475,148.598571,0.000235,0.000236,PROP
2517044,DERMAANGEL,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1141,1039.27,8,7,148.467143,129.90875,0.000235,0.000269,PROP
2705401,VELDENT,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1142,1039.25,12,2,519.625,86.604167,0.000235,0.000404,PROP
1092191,Ponds,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1142,1039.25,8,5,207.85,129.90625,0.000235,0.000269,PROP
2500710,Nivea,Mens,"Jan 01, 2026 - Jan 31, 2026",1144,1038.97,4,2,519.485,259.7425,0.000235,0.000135,PROP
1076770,BOOTS BODY SKINCARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1145,1036.42,11,11,94.22,94.22,0.000234,0.000371,BOOTS
2701481,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1146,1032.34,57,29,35.597931,18.111228,0.000233,0.00192,BOOTS
1107941,Clairol Herbal Essences,Haircare,"Jan 01, 2026 - Jan 31, 2026",1147,1032.3,4,3,344.1,258.075,0.000233,0.000135,PROP
1120373,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1148,1032.28,4,3,344.093333,258.07,0.000233,0.000135,BOOTS
0064050,AMK,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1149,1028.04,5,4,257.01,205.608,0.000232,0.000168,PROP
1065983,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1149,1028.04,2,2,514.02,514.02,0.000232,0.000067,PROP
1023479,Lucido-L,Mens,"Jan 01, 2026 - Jan 31, 2026",1151,1027.46,5,5,205.492,205.492,0.000232,0.000168,PROP
1120359,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1152,1026.65,11,9,114.072222,93.331818,0.000232,0.000371,BOOTS
1103937,Clairol Herbal Essences,Haircare,"Jan 01, 2026 - Jan 31, 2026",1153,1026.61,7,6,171.101667,146.658571,0.000232,0.000236,PROP
2736315,Bio Oil,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1154,1026.37,7,4,256.5925,146.624286,0.000232,0.000236,PROP
1058556,L'Oreal,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1155,1026.17,2,2,513.085,513.085,0.000232,0.000067,PROP
2490022,Neutrogena,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1155,1026.17,2,2,513.085,513.085,0.000232,0.000067,PROP
2541417,CA-R-BON,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",1157,1025.66,44,17,60.332941,23.310455,0.000232,0.001482,PROP
1056799,SWISSE,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1158,1025.39,2,2,512.695,512.695,0.000232,0.000067,PROP
8406391,BOOTS BABY,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",1159,1025.15,13,8,128.14375,78.857692,0.000232,0.000438,BOOTS
1092373,Nivea,Mens,"Jan 01, 2026 - Jan 31, 2026",1160,1023.36,5,4,255.84,204.672,0.000231,0.000168,PROP
1081621,Bond,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1161,1023.35,5,5,204.67,204.67,0.000231,0.000168,PROP
2135249,VICKS,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1162,1022.43,19,17,60.142941,53.812105,0.000231,0.00064,PROP
2470501,Durex,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1163,1018.7,10,9,113.188889,101.87,0.00023,0.000337,PROP
1096699,OPTIVE,Eyecare,"Jan 01, 2026 - Jan 31, 2026",1164,1018.69,2,1,1018.69,509.345,0.00023,0.000067,PROP
2706912,TIGERPLAST,First Aid,"Jan 01, 2026 - Jan 31, 2026",1165,1018.67,14,9,113.185556,72.762143,0.00023,0.000472,PROP
1122312,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1166,1017.73,11,10,101.773,92.520909,0.00023,0.000371,PROP
1097966,CLEAR NOSE,Suncare,"Jan 01, 2026 - Jan 31, 2026",1167,1016.83,2,2,508.415,508.415,0.00023,0.000067,PROP
2680689,Nivea,Mens,"Jan 01, 2026 - Jan 31, 2026",1168,1016.76,10,8,127.095,101.676,0.00023,0.000337,PROP
1056792,SWISSE,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1169,1014.53,2,2,507.265,507.265,0.000229,0.000067,PROP
1080123,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1170,1012.14,3,3,337.38,337.38,0.000229,0.000101,PROP
0103015,DERMAHEU,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1171,1009.35,9,7,144.192857,112.15,0.000228,0.000303,PROP
1078639,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1171,1009.35,1,1,1009.35,1009.35,0.000228,0.000034,PROP
1093570,HANUMAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1171,1009.35,3,3,336.45,336.45,0.000228,0.000101,PROP
2758203,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1174,1009.34,2,2,504.67,504.67,0.000228,0.000067,PROP
2758165,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1174,1009.34,2,2,504.67,504.67,0.000228,0.000067,PROP
0014009,DUPHALAC,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",1176,1009.33,6,4,252.3325,168.221667,0.000228,0.000202,PROP
1109348,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1177,1008.65,12,7,144.092857,84.054167,0.000228,0.000404,BOOTS
1111399,TESTSEALABS,HC Equipment,"Jan 01, 2026 - Jan 31, 2026",1178,1007.49,7,3,335.83,143.927143,0.000228,0.000236,PROP
2622875,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1179,1007.48,4,2,503.74,251.87,0.000228,0.000135,PROP
1117538,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1180,1005.81,2,2,502.905,502.905,0.000227,0.000067,PROP
1077659,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1181,1005.61,4,4,251.4025,251.4025,0.000227,0.000135,PROP
1078037,Nivea,Mens,"Jan 01, 2026 - Jan 31, 2026",1181,1005.61,4,2,502.805,251.4025,0.000227,0.000135,PROP
1111483,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1183,1005.6,4,4,251.4,251.4,0.000227,0.000135,PROP
1111469,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1183,1005.6,4,4,251.4,251.4,0.000227,0.000135,PROP
2547067,POY-SIAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1185,1004.86,36,8,125.6075,27.912778,0.000227,0.001213,PROP
2693756,BOOTS NATURE'S SERIES,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1186,1004.31,8,6,167.385,125.53875,0.000227,0.000269,BOOTS
1096692,LANNA FOOT,Footcare,"Jan 01, 2026 - Jan 31, 2026",1187,1003.74,6,3,334.58,167.29,0.000227,0.000202,PROP
2494710,Bond,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1188,1003.29,12,7,143.327143,83.6075,0.000227,0.000404,PROP
2536154,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1189,1002.88,1,1,1002.88,1002.88,0.000227,0.000034,PROP
5831512,BOOTS INGREDIENTS,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1190,1000.35,5,4,250.0875,200.07,0.000226,0.000168,BOOTS
1098183,Clairol Herbal Essences,Haircare,"Jan 01, 2026 - Jan 31, 2026",1191,1000.26,5,5,200.052,200.052,0.000226,0.000168,PROP
2648947,TIGERPLAST,First Aid,"Jan 01, 2026 - Jan 31, 2026",1192,1000.04,19,13,76.926154,52.633684,0.000226,0.00064,PROP
1107598,DR.SCHOLLS,Footcare,"Jan 01, 2026 - Jan 31, 2026",1193,999.82,3,3,333.273333,333.273333,0.000226,0.000101,PROP
1072493,SABOO THAILAND,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1194,999.51,10,9,111.056667,99.951,0.000226,0.000337,PROP
2747813,TIGERPLAST,First Aid,"Jan 01, 2026 - Jan 31, 2026",1195,998.14,4,2,499.07,249.535,0.000226,0.000135,PROP
1086577,BOOTS SUN,Suncare,"Jan 01, 2026 - Jan 31, 2026",1196,997.14,17,16,62.32125,58.655294,0.000225,0.000573,BOOTS
1077610,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1197,996.22,2,2,498.11,498.11,0.000225,0.000067,PROP
1083595,BOOTS FIRST AID,First Aid,"Jan 01, 2026 - Jan 31, 2026",1198,995.38,18,17,58.551765,55.298889,0.000225,0.000606,BOOTS
0022090,CO-DIOVAN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1199,990.65,1,1,990.65,990.65,0.000224,0.000034,PROP
5612055,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1200,989.3,3,2,494.65,329.766667,0.000224,0.000101,BOOTS
7096836,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1200,989.3,3,2,494.65,329.766667,0.000224,0.000101,BOOTS
1085695,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1202,988.89,3,3,329.63,329.63,0.000224,0.000101,PROP
1105337,BOOTS COLLAGENESE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1203,988.32,4,3,329.44,247.08,0.000223,0.000135,BOOTS
2522692,Softfell,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1204,984.13,27,16,61.508125,36.449259,0.000222,0.00091,PROP
5405882,TED BAKER,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1205,983.29,5,3,327.763333,196.658,0.000222,0.000168,3
0102040,ELOMET,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1206,983.18,2,2,491.59,491.59,0.000222,0.000067,PROP
1081019,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1207,983.08,4,4,245.77,245.77,0.000222,0.000135,PROP
1087445,BOOTS FOOD SUPPLEMENT,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1208,981.3,6,3,327.1,163.55,0.000222,0.000202,BOOTS
0051018,MERCILON,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1208,981.3,6,5,196.26,163.55,0.000222,0.000202,PROP
2776392,Lactacyd,Feminine Hygien,"Jan 01, 2026 - Jan 31, 2026",1210,981.24,15,11,89.203636,65.416,0.000222,0.000505,PROP
2617235,VICKS,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1211,979.44,8,8,122.43,122.43,0.000221,0.000269,PROP
0051054,TANSY ONE,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1212,976.67,11,9,108.518889,88.788182,0.000221,0.000371,PROP
2760887,Ponds,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1213,976.61,19,16,61.038125,51.400526,0.000221,0.00064,PROP
2741483,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1214,975.7,3,2,487.85,325.233333,0.000221,0.000101,PROP
8796343,BOOTS DRY SHAMPOO,Haircare,"Jan 01, 2026 - Jan 31, 2026",1215,975.68,8,7,139.382857,121.96,0.000221,0.000269,BOOTS
5599547,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1216,975.25,55,31,31.459677,17.731818,0.00022,0.001853,BOOTS
2762855,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1217,974.75,7,6,162.458333,139.25,0.00022,0.000236,PROP
1077393,Pantene,Haircare,"Jan 01, 2026 - Jan 31, 2026",1218,973.49,6,6,162.248333,162.248333,0.00022,0.000202,PROP
2566576,Medinova,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1219,973.38,4,2,486.69,243.345,0.00022,0.000135,PROP
2547539,Ammeltz,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1220,972.51,7,4,243.1275,138.93,0.00022,0.000236,PROP
1090581,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1221,971.96,2,2,485.98,485.98,0.00022,0.000067,PROP
2199514,Tylenol,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1222,971.65,60,30,32.388333,16.194167,0.00022,0.002021,PROP
1117342,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1223,969.16,5,4,242.29,193.832,0.000219,0.000168,BOOTS
2664187,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1224,968.5,54,25,38.74,17.935185,0.000219,0.001819,BOOTS
2757762,Gatsby,Haircare,"Jan 01, 2026 - Jan 31, 2026",1225,968.24,4,4,242.06,242.06,0.000219,0.000135,PROP
1111987,TORRIDEN,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1226,967.29,2,2,483.645,483.645,0.000219,0.000067,PROP
0051046,MELODIA,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1226,967.29,3,3,322.43,322.43,0.000219,0.000101,PROP
1527878,BOOTS SAKURA BRIGHT,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1228,966.45,29,18,53.691667,33.325862,0.000218,0.000977,BOOTS
1109299,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1229,964.48,8,4,241.12,120.56,0.000218,0.000269,BOOTS
1059907,Axe,Mens,"Jan 01, 2026 - Jan 31, 2026",1229,964.48,8,6,160.746667,120.56,0.000218,0.000269,PROP
2060877,Fluocaril,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1229,964.48,8,3,321.493333,120.56,0.000218,0.000269,PROP
2524059,Gatsby,Haircare,"Jan 01, 2026 - Jan 31, 2026",1232,961.71,5,4,240.4275,192.342,0.000217,0.000168,PROP
1068363,Counterpain,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1233,961.68,1,1,961.68,961.68,0.000217,0.000034,PROP
7922876,BOOTS SHAVING,Mens,"Jan 01, 2026 - Jan 31, 2026",1234,959.42,8,8,119.9275,119.9275,0.000217,0.000269,BOOTS
2401259,Strepsils,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1235,957.06,32,26,36.81,29.908125,0.000216,0.001078,PROP
2742803,PEPPERMINT,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1236,956.99,36,25,38.2796,26.583056,0.000216,0.001213,PROP
5467853,TED BAKER,Gift-PC,"Jan 01, 2026 - Jan 31, 2026",1237,952.07,3,2,476.035,317.356667,0.000215,0.000101,3
2759455,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",1238,950.46,3,2,475.23,316.82,0.000215,0.000101,PROP
5728444,TED BAKER,Mens,"Jan 01, 2026 - Jan 31, 2026",1239,948.83,8,6,158.138333,118.60375,0.000214,0.000269,3
2122562,KRATAIBIN,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",1240,948.09,14,12,79.0075,67.720714,0.000214,0.000472,PROP
1068678,Gatsby,Mens,"Jan 01, 2026 - Jan 31, 2026",1241,947.96,7,6,157.993333,135.422857,0.000214,0.000236,PROP
2753058,Listerine,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1242,947.64,6,6,157.94,157.94,0.000214,0.000202,PROP
1854798,BOOTS DERMACARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1243,946.12,4,3,315.373333,236.53,0.000214,0.000135,BOOTS
1062917,3M,First Aid,"Jan 01, 2026 - Jan 31, 2026",1244,941.61,12,12,78.4675,78.4675,0.000213,0.000404,PROP
1120184,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1245,939.73,24,15,62.648667,39.155417,0.000212,0.000808,BOOTS
8610061,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1246,938.96,5,4,234.74,187.792,0.000212,0.000168,BOOTS
1118938,VISTRA,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1247,937.79,4,3,312.596667,234.4475,0.000212,0.000135,PROP
1103790,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1248,936.88,5,3,312.293333,187.376,0.000212,0.000168,BOOTS
1095915,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1249,935.53,4,3,311.843333,233.8825,0.000211,0.000135,BOOTS
0091070,Alcon,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1250,934.58,3,3,311.526667,311.526667,0.000211,0.000101,PROP
1096461,DR.PONG,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1251,933.64,1,1,933.64,933.64,0.000211,0.000034,PROP
1091456,Bioderma,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1251,933.64,1,1,933.64,933.64,0.000211,0.000034,PROP
2652650,Mega,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1251,933.64,1,1,933.64,933.64,0.000211,0.000034,PROP
2759463,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",1254,932.72,2,2,466.36,466.36,0.000211,0.000067,PROP
1091533,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1254,932.72,2,2,466.36,466.36,0.000211,0.000067,PROP
2529492,Strepsils,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1256,932.64,13,12,77.72,71.741538,0.000211,0.000438,PROP
1086850,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1257,930.84,4,3,310.28,232.71,0.00021,0.000135,PROP
1090931,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1257,930.84,4,2,465.42,232.71,0.00021,0.000135,PROP
1086136,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",1257,930.84,4,1,930.84,232.71,0.00021,0.000135,PROP
2712718,Banana Boat,Suncare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
1119827,OTOOTH,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
1099311,SKINTIFIC,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
1018725,CLEAR,Haircare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,4,232.475,185.98,0.00021,0.000168,PROP
2331323,Gatsby,Haircare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
2472709,Banana Boat,Suncare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
1110559,Biore,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1260,929.9,5,5,185.98,185.98,0.00021,0.000168,PROP
2683998,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1267,928.05,51,29,32.001724,18.197059,0.00021,0.001718,BOOTS
5225027,BOOTS INGREDIENTS,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1268,927.91,6,4,231.9775,154.651667,0.00021,0.000202,BOOTS
1060796,Durex,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1269,925.26,6,6,154.21,154.21,0.000209,0.000202,PROP
2485371,Smooth E,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1270,925.24,2,2,462.62,462.62,0.000209,0.000067,PROP
2655420,SNAILWHITE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1271,925.23,1,1,925.23,925.23,0.000209,0.000034,PROP
2191297,Futuro,First Aid,"Jan 01, 2026 - Jan 31, 2026",1272,925.15,3,2,462.575,308.383333,0.000209,0.000101,PROP
1086871,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1273,924.95,4,4,231.2375,231.2375,0.000209,0.000135,PROP
1122725,HAIR IT,Haircare,"Jan 01, 2026 - Jan 31, 2026",1274,922.9,5,3,307.633333,184.58,0.000209,0.000168,PROP
3154971,BOOTS FOOTCARE,Footcare,"Jan 01, 2026 - Jan 31, 2026",1275,922.61,17,10,92.261,54.271176,0.000209,0.000573,BOOTS
1099779,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1276,922.44,3,3,307.48,307.48,0.000209,0.000101,PROP
1066081,Vaseline,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1277,921.55,6,5,184.31,153.591667,0.000208,0.000202,PROP
1092093,NAMMAN MUAY,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1278,920.56,5,4,230.14,184.112,0.000208,0.000168,PROP
1110181,Mistine,Suncare,"Jan 01, 2026 - Jan 31, 2026",1279,920.52,4,2,460.26,230.13,0.000208,0.000135,PROP
2042925,Tiger Balm,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",1280,919.65,12,9,102.183333,76.6375,0.000208,0.000404,PROP
1111896,MADAME LOUISE,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1281,919.62,7,5,183.924,131.374286,0.000208,0.000236,PROP
1090588,BOOTS OTC,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",1282,919.24,10,8,114.905,91.924,0.000208,0.000337,BOOTS
2664489,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",1283,918.45,2,1,918.45,459.225,0.000208,0.000067,PROP
3275752,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1284,918.06,6,5,183.612,153.01,0.000208,0.000202,BOOTS
1091288,SKINTIFIC,Suncare,"Jan 01, 2026 - Jan 31, 2026",1285,917.67,4,4,229.4175,229.4175,0.000207,0.000135,PROP
5011345,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1286,916.99,52,17,53.940588,17.634423,0.000207,0.001752,BOOTS
1072311,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",1287,916.24,15,9,101.804444,61.082667,0.000207,0.000505,PROP
0073012,VILERM,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1288,915.9,10,10,91.59,91.59,0.000207,0.000337,PROP
1116040,Smooth E,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1289,915.89,5,3,305.296667,183.178,0.000207,0.000168,PROP
1066109,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",1289,915.89,1,1,915.89,915.89,0.000207,0.000034,PROP
0134022,D-THROAT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1291,915.88,4,4,228.97,228.97,0.000207,0.000135,PROP
5405815,TED BAKER,Bathcare,"Jan 01, 2026 - Jan 31, 2026",1291,915.88,4,2,457.94,228.97,0.000207,0.000135,3
1092352,BOOTS FOOD SUPPLEMENT,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1291,915.88,4,2,457.94,228.97,0.000207,0.000135,BOOTS
2617308,HIBALANZ,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1291,915.88,4,2,457.94,228.97,0.000207,0.000135,PROP
2532752,Smooth E,Mens,"Jan 01, 2026 - Jan 31, 2026",1295,915.17,2,2,457.585,457.585,0.000207,0.000067,PROP
1119715,DR.NIKS,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1296,914.84,39,20,45.742,23.457436,0.000207,0.001314,PROP
8992312,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1297,913.62,13,9,101.513333,70.278462,0.000207,0.000438,BOOTS
1085086,NEOCELL,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1298,912.93,1,1,912.93,912.93,0.000206,0.000034,PROP
2317908,Durex,Family Planning,"Jan 01, 2026 - Jan 31, 2026",1299,912.43,9,6,152.071667,101.381111,0.000206,0.000303,PROP
1106989,GO HAIR,Haircare,"Jan 01, 2026 - Jan 31, 2026",1300,912.19,4,4,228.0475,228.0475,0.000206,0.000135,PROP
1117181,SWISSE,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",1301,911.22,2,2,455.61,455.61,0.000206,0.000067,PROP
1098729,MANICARE,Beauty Accs,"Jan 01, 2026 - Jan 31, 2026",1301,911.22,3,3,303.74,303.74,0.000206,0.000101,PROP
1125553,MIZUMI,Suncare,"Jan 01, 2026 - Jan 31, 2026",1303,911.2,5,5,182.24,182.24,0.000206,0.000168,PROP
1106338,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1304,908.3,4,3,302.766667,227.075,0.000205,0.000135,BOOTS
1102292,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",1305,907.48,3,1,907.48,302.493333,0.000205,0.000101,PROP
2069807,VIDISIC,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",1306,906.55,5,4,226.6375,181.31,0.000205,0.000168,PROP
1077792,CATHY DOLL,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1307,906.51,11,11,82.41,82.41,0.000205,0.000371,PROP
2664195,BOOTS SKIN MASK,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",1308,905.27,51,21,43.108095,17.750392,0.000205,0.001718,BOOTS
1123516,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",1309,901.86,5,3,300.62,180.372,0.000204,0.000168,PROP
